S11,S12,S13,S21,S22,S23,S31,S32,S33,S44,S55,S66,BV/TV,m1,m2,m3
18449.179376631546,9102.612804925524,11009.907536206409,9102.612804925531,19178.0856191401,11264.68124366804,11009.907536206409,11264.68124366803,28063.387420687028,11921.85175844868,11635.669824628103,9682.12746490246,0.9254,0.82752,0.911,1.26148
18803.992977061902,9434.96177350724,11372.334931191073,9434.96177350724,19743.156038374884,11712.971321230083,11372.334931191072,11712.971321230089,28826.70985330143,12142.825237356128,11794.70665989651,9846.727696905971,0.9329,0.80291,0.90665,1.29044
18257.75927125747,9026.346183827209,10899.88405747663,9026.34618382721,18978.397384924432,11146.532691258726,10899.884057476638,11146.532691258726,27887.479467888472,11849.311975256727,11557.447196766447,9656.147262074099,0.9242,0.84552,0.89343,1.26106
19309.295502401546,9674.381263708765,11617.399024148004,9674.381263708769,20036.49871224253,11868.413018015335,11617.399024148002,11868.413018015339,28877.88490143815,12197.669461656496,11909.92505574327,10006.333280479797,0.9368,0.80623,0.91487,1.27891
17761.699993942904,8729.394449490117,10605.365884374323,8729.394449490117,18746.18955863407,10957.166534570433,10605.36588437432,10957.166534570433,27659.711649451103,11773.60000029916,11413.37594353704,9489.4991769293,0.919,0.80747,0.90561,1.28692
18394.918064687743,9090.741719892778,11054.64672507669,9090.74171989277,19159.726829335545,11318.701450660663,11054.646725076684,11318.701450660661,28229.17737641186,11922.387540126674,11634.462246584242,9692.337456040445,0.9215,0.80558,0.94192,1.2525
19115.76021124841,9570.200324032068,11529.994056843807,9570.200324032068,19912.715901333944,11808.382145482676,11529.9940568438,11808.382145482676,28918.22967877305,12183.651648441488,11859.83051313862,9910.76294538184,0.936,0.80826,0.87831,1.31343
18205.388833575995,8875.426862982324,10801.102903729085,8875.426862982316,18844.099689037124,11013.786725541679,10801.102903729074,11013.786725541682,27624.69728369276,11791.619950977089,11491.785486989744,9555.673498224649,0.9197,0.8009,0.9105,1.2886
15877.951028119809,7477.1601516951705,9378.771252898623,7477.160151695175,16341.136843271912,9559.146735183047,9378.771252898621,9559.146735183054,25831.325871266035,10869.589696474759,10714.88898120512,8680.572431195484,0.8717,0.86347,0.89969,1.23684
12612.989985554272,5656.644823540454,7234.171951110604,5656.644823540452,13800.811056461289,7727.4023716936035,7234.171951110606,7727.402371693606,22492.83822953425,9707.889785663294,9288.04219193017,7350.788759914563,0.808,0.81816,0.92617,1.25567
13101.929338993763,5398.9545997486775,7366.9548169492355,5398.954599748677,12116.846588337547,7003.108397653041,7366.954816949229,7003.108397653038,22238.927089176857,9108.151045174878,9442.586674867933,7182.368552973148,0.8,0.82594,0.88654,1.28752
12710.255024182867,5882.948191237936,7445.2503361268855,5882.9481912379315,14176.949274666156,8046.985534616235,7445.250336126888,8046.985534616238,23297.953357939332,9975.710167370755,9371.78828965132,7504.109381929592,0.8184,0.80821,0.91341,1.27838
14208.232864362446,6002.403226373301,8076.637668114831,6002.403226373301,13272.66781538398,7695.765007363536,8076.637668114833,7695.765007363538,23111.796448240657,9564.836874340868,9861.98693861998,7692.316642763319,0.8112,0.81375,0.87357,1.31268
14468.782385683302,6685.840459416815,8484.88650771928,6685.840459416816,15142.75813205328,8749.340346039651,8484.886507719284,8749.340346039646,24578.899698836998,10373.768982167538,10212.014757537707,8218.993586701474,0.8463,0.83621,0.87989,1.28391
16205.051600974393,7566.909826630313,9541.647697566945,7566.9098266303145,16284.472047017376,9564.87573732631,9541.647697566945,9564.875737326314,25936.39298860242,10813.675550831276,10843.371661997853,8731.648312679872,0.8749,0.86888,0.87977,1.25134
14491.737729667355,6591.369498167124,8429.159324893477,6591.369498167131,14967.501830230065,8610.557824840389,8429.159324893484,8610.557824840382,24206.570220029123,10224.91978808409,10059.081024049365,8030.647354502625,0.8397,0.79808,0.92795,1.27397
15696.876376876475,7080.374974094017,9180.113649197885,7080.374974094016,15446.94466854023,9053.895452072382,9180.113649197872,9053.895452072375,25544.49841419181,10576.743524077378,10639.892180289595,8479.363787510069,0.8714,0.83622,0.87427,1.2895
12453.706431353145,5650.1819507204455,7279.377595710822,5650.18195072045,14107.780949695376,7938.332130056892,7279.377595710815,7938.332130056891,23170.63043546923,10022.835474866584,9381.019915902225,7411.22632549641,0.824,0.8233,0.91631,1.26039
16265.832862461739,7727.7682768507,9695.16633655541,7727.768276850698,16808.27097357741,9891.260016010132,9695.166336555403,9891.260016010137,26194.81970440025,10971.882525463445,10750.775504016143,8728.763981727536,0.8699,0.84072,0.9251,1.23418
14307.892610349685,6477.952595427247,8347.22048341169,6477.9525954272485,14685.82771428218,8508.642678434484,8347.220483411691,8508.642678434486,24171.290146350657,10167.859192869242,9969.026360967102,7933.643240427172,0.8338,0.84977,0.89174,1.25849
17136.520500417486,8145.479253168701,10170.06574628127,8145.4792531687035,17346.086823891615,10229.792515745972,10170.065746281269,10229.792515745974,26932.234850631336,11279.701171968527,11151.59219717941,9043.615502411923,0.8989,0.84718,0.90226,1.25056
16922.18124312684,7966.256493054314,10021.33607017342,7966.256493054312,17012.70692676989,10044.956178732831,10021.336070173424,10044.956178732822,26761.199109324105,11144.175951507557,11112.677385899535,8996.045635493847,0.8952,0.86375,0.90061,1.23564
17376.48938651685,8426.65978262117,10397.464669763416,8426.659782621173,17998.04944228066,10655.497180257376,10397.464669763416,10655.497180257378,27589.611190403462,11561.357461551677,11359.952292562497,9321.832219410338,0.9114,0.82105,0.86342,1.31553
18007.819285404006,8598.20410702255,10719.971693677458,8598.204107022546,17879.932852105947,10688.715174943949,10719.97169367746,10688.715174943945,27770.5747327308,11478.19684160216,11554.477863645137,9373.43875395556,0.9114,0.83361,0.85227,1.31412
16300.078589601138,7771.34955537413,9656.632664229088,7771.349555374131,17073.356030185594,9953.642215258336,9656.632664229082,9953.642215258329,26281.297687052203,11099.14852422251,10855.986088787624,8887.732467430462,0.882,0.81207,0.91161,1.27632
15652.776036414552,7396.7069054229,9236.829895059567,7396.706905422899,16434.785249610795,9542.098531746225,9236.829895059569,9542.098531746222,25661.45396722051,10883.579948159615,10560.05690587527,8668.361581398825,0.8703,0.81513,0.87113,1.31374
17668.90520532595,8239.217022050309,10348.892391988456,8239.217022050301,17156.293009404737,10140.57627115966,10348.892391988464,10140.576271159658,26687.313433602118,11084.87850520336,11315.9060297789,9131.040168254405,0.8914,0.83851,0.87569,1.2858
15128.43904309097,6780.912688385058,8786.033365101637,6780.912688385061,15208.855113813923,8813.78553180915,8786.033365101639,8813.78553180914,24893.970468286083,10494.111212069238,10468.533016551577,8243.66496173358,0.8587,0.85279,0.88644,1.26077
17093.28566912646,8243.875462150436,10162.867684801084,8243.87546215044,17824.4495358003,10454.374745595906,10162.867684801071,10454.374745595893,27018.551199103367,11406.417085390298,11169.910358895151,9154.181339055094,0.898,0.85061,0.91853,1.23086
17236.67268128586,8257.89806603056,10237.113578634711,8257.898066030555,17708.93780998148,10420.022480799245,10237.11357863472,10420.022480799244,27052.700812512765,11356.478294861701,11210.47240693505,9107.718891860293,0.8963,0.84381,0.87838,1.27781
18277.76925283386,8987.48677054227,10913.56498573345,8987.486770542262,18926.421520294505,11162.514080946721,10913.56498573345,11162.514080946723,27844.815164220003,11765.381157226146,11543.022930905072,9580.516828722699,0.9123,0.8469,0.88726,1.26584
15996.507407933546,7659.483817796492,9474.896281399293,7659.48381779649,17120.506999878566,9923.540349946108,9474.89628139929,9923.540349946106,26189.912964574218,11173.090957408775,10758.567148921777,8836.427054855187,0.8842,0.82936,0.89534,1.2753
17076.72465557339,8191.940017738108,10233.943757564159,8191.940017738108,17453.53324313266,10363.623840907261,10233.94375756417,10363.623840907256,27352.572003193764,11336.808776979764,11210.436192659125,9082.500560148226,0.9023,0.81988,0.89762,1.2825
17710.057645519675,8476.26035711499,10568.935424014939,8476.260357114996,17883.86076882821,10635.531509749479,10568.93542401494,10635.531509749479,27655.31629662893,11486.44350008127,11432.013328780586,9250.91464955709,0.9103,0.82449,0.89257,1.28294
15543.396041494178,7451.303703594618,9283.230205440963,7451.303703594623,17021.29007221252,9840.721516681466,9283.230205440963,9840.721516681468,26234.918074877725,11204.21951755799,10689.234158916346,8683.78193097796,0.8866,0.81032,0.91298,1.2767
18091.401427281493,8625.438217966943,10786.309389218952,8625.438217966945,18053.301443355213,10767.110011376828,10786.309389218939,10767.110011376833,27912.942258336836,11602.440596820335,11586.95903570249,9404.321447744234,0.9163,0.81,0.94565,1.24436
17134.165900102515,7949.218873554337,10125.048210929017,7949.218873554339,16813.61807819631,9977.273883512218,10125.048210929011,9977.273883512222,26830.00389690095,11105.183657359114,11194.835599895418,8940.564826072676,0.894,0.82767,0.91754,1.25479
15176.309604056389,7119.1391654266445,8972.167939240157,7119.139165426642,16213.494079683389,9354.851243319692,8972.167939240164,9354.85124331969,25513.243436810968,10894.59977430587,10506.429915561917,8527.920783601876,0.8753,0.85673,0.91432,1.22895
14974.326210523453,6979.838626697539,8835.385363306958,6979.838626697538,15476.68671819982,9045.679276124596,8835.385363306948,9045.679276124587,25442.513864239096,10654.496151522753,10582.371949237297,8536.263899740034,0.8735,0.81401,0.8959,1.29009
16214.05067452888,7589.394379440481,9612.378563123373,7589.394379440482,16561.949025907707,9734.36344934422,9612.378563123375,9734.363449344215,26392.42678484958,10980.731609012102,10895.865257607169,8726.835934736298,0.8855,0.80765,0.88651,1.30584
15941.958485389769,7535.084416481658,9437.725565211429,7535.084416481654,16346.517840458811,9601.822425386275,9437.725565211425,9601.822425386275,25943.357663498562,10826.119397397482,10664.320921409828,8649.726885174914,0.8717,0.8473,0.879,1.2737
15128.773134292234,7085.497555103371,8867.815149995742,7085.49755510337,15868.646007026395,9160.255669700133,8867.81514999574,9160.255669700126,25013.16778266207,10587.792870546196,10354.196763177652,8404.787577875211,0.8602,0.83828,0.88591,1.27581
17572.57332403199,8191.962829880836,10257.131180152646,8191.962829880841,17049.814738496203,10045.6883659699,10257.131180152654,10045.688365969894,26440.292876751606,11044.779888960966,11268.69920090403,9102.823802701174,0.8902,0.83992,0.88388,1.2762
16887.281411169584,8114.028403605959,10057.873295297586,8114.028403605962,17387.77639118524,10251.937491107952,10057.873295297593,10251.937491107954,26802.294915589813,11192.877208977448,11049.624027001197,8998.742034013188,0.8871,0.82349,0.90669,1.26982
16188.15679241253,7554.539664969128,9500.827494427755,7554.53966496912,16222.76163085953,9516.816111925216,9500.827494427755,9516.816111925224,25753.730468606136,10773.44486048655,10765.440958677651,8698.111411117772,0.8728,0.85683,0.86787,1.27531
15937.054105783682,7533.074821842,9400.18588919553,7533.074821841999,16539.434586291743,9617.638562475344,9400.185889195527,9617.638562475347,25722.049547468443,10852.438423803607,10695.123754225671,8671.631697580819,0.8714,0.85126,0.89832,1.25042
15487.275014950239,7352.165687703411,9131.2164069233,7352.165687703414,16563.51857464567,9553.311721085101,9131.216406923304,9553.3117210851,25516.160819475528,10891.661294593003,10542.9955176385,8568.525780832697,0.8684,0.7884,0.91295,1.29865
16692.491173744183,8068.484266075212,9915.416257230032,8068.484266075212,17528.84004143882,10246.714940573906,9915.416257230034,10246.7149405739,26598.274933246114,11239.225676843736,10973.989765151884,8992.872626426966,0.8877,0.83986,0.92057,1.23957
18794.18044689941,9017.248550969904,11222.722059517424,9017.248550969905,18371.82017783071,11065.795952046721,11222.722059517428,11065.795952046707,28448.29036272122,11670.209768370853,11828.235284777104,9595.219599463138,0.9241,0.86636,0.86714,1.26649
17901.72393752413,8841.242309001107,10845.368812140538,8841.242309001103,18851.0106302347,11204.515904470267,10845.368812140541,11204.515904470265,28441.044312102506,11843.418541660667,11518.279149201813,9474.397146929206,0.9219,0.80063,0.90596,1.29341
17915.43440124405,8811.708873047335,10792.863286126103,8811.708873047335,18652.24374066814,11066.809321936807,10792.863286126096,11066.80932193681,28150.02410217901,11767.332483378055,11515.48374537583,9491.232922167042,0.9207,0.82454,0.89849,1.27696
17712.77183487641,8747.628860565505,10718.515916957695,8747.628860565514,18564.904156481556,11044.364941791759,10718.515916957702,11044.364941791759,28238.619247185317,11745.17709977408,11471.25383891743,9438.752958610912,0.9195,0.82158,0.8759,1.30253
16013.330169486866,7642.2816487765285,9503.675769567228,7642.281648776523,16785.20354696881,9801.279629157352,9503.675769567233,9801.279629157352,26259.895165156897,11066.818129956177,10808.252960586857,8816.655167035366,0.8898,0.8524,0.9091,1.23849
17449.556049789455,8483.82524407354,10467.512530322078,8483.825244073538,18144.546178581593,10734.423880661487,10467.512530322074,10734.42388066149,27655.422437209192,11580.950817610781,11339.039405819021,9282.840678500144,0.9117,0.81431,0.89318,1.29252
17652.655240051925,8559.91717723118,10594.302484765687,8559.917177231191,18086.35385293076,10751.414996328229,10594.302484765694,10751.414996328234,27838.405485988184,11563.800963125605,11397.780020360464,9320.665223971224,0.9133,0.80234,0.93507,1.26259
19288.171030873396,9734.730417430434,11700.814901835138,9734.73041743043,20176.170251641313,12025.21443472566,11700.814901835149,12025.214434725665,29241.37381417952,12264.529587855362,11946.608232649538,9980.213706599177,0.9385,0.83707,0.89696,1.26598
17350.48119209509,8265.815408610315,10120.538344130035,8265.81540861031,17530.279455326072,10204.30628971637,10120.538344130038,10204.30628971637,26276.49791223653,11148.734704230785,11178.954305182355,9194.706791616076,0.8896,0.82958,0.89506,1.27536
16457.670882259205,7604.18270428793,9519.141139212203,7604.182704287926,16301.256756821545,9460.774350656427,9519.141139212206,9460.774350656435,25508.476911414808,10781.652905856165,10884.693210873469,8853.489205822356,0.8781,0.82131,0.86497,1.31372
17405.65107524247,8380.769935968341,10131.276354782609,8380.769935968341,17847.59074809336,10301.50988493567,10131.276354782609,10301.509884935671,26223.147989305136,11304.83004244506,11153.223125367664,9309.21899808752,0.8961,0.83515,0.88022,1.28463
16395.813240280313,7573.969902186574,9481.134842869638,7573.969902186574,16421.60656416587,9501.196149884547,9481.134842869636,9501.196149884549,25516.16852098077,10795.20225808427,10849.68728526561,8841.763798617754,0.8793,0.83391,0.87373,1.29235
16134.264969616836,7343.83726648827,9245.658353522998,7343.837266488267,15790.890928399931,9133.685325921353,9245.658353522998,9133.685325921351,24884.289568697444,10512.093531934499,10691.33971317667,8660.585816255034,0.8655,0.81669,0.85879,1.32452
18177.547817833376,8699.971193922578,10609.108790642767,8699.971193922578,18239.53103134415,10650.573232104289,10609.108790642771,10650.573232104298,26864.841072722425,11415.787624519573,11476.344630494432,9459.781385686469,0.9027,0.83761,0.88112,1.28127
17471.826021975452,8307.62791331081,10198.914691534053,8307.62791331081,17604.312009770885,10267.168922591045,10198.914691534057,10267.168922591052,26445.359375055996,11200.007252806781,11206.95517745241,9216.859162515126,0.8941,0.82158,0.8975,1.28092
15691.508527755333,7256.477734162513,9039.807789727536,7256.47773416251,16079.179570496988,9202.263343343673,9039.807789727534,9202.263343343679,24701.769053349497,10610.374377575776,10502.880222724496,8536.183923915014,0.8624,0.82685,0.91667,1.25647
18770.24473926463,9087.670887583228,11113.192650069397,9087.670887583228,18842.239627291576,11159.95250804184,11113.192650069388,11159.95250804183,28118.537169576037,11798.46998523076,11827.120442889393,9745.6993683671,0.9291,0.84801,0.86677,1.28522
17977.579843134186,8646.406062175845,10632.789927498521,8646.406062175847,18231.949250861067,10772.901697213008,10632.789927498521,10772.901697213001,27579.82089116041,11544.439712186673,11514.820928465175,9467.99478676855,0.9155,0.8394,0.87158,1.28903
17923.03077688509,8686.47590990717,10608.430619879944,8686.475909907167,18432.71044891109,10766.959192854083,10608.430619879939,10766.959192854078,27357.74060297386,11616.925811756504,11386.034834618738,9439.909188981039,0.9135,0.81627,0.87119,1.31255
18729.85482556606,9244.039558405742,11180.884721724182,9244.039558405737,19337.089322578016,11386.875767851354,11180.88472172418,11386.875767851356,28258.164837221753,11940.03920234997,11710.0860987121,9765.812919104803,0.9287,0.80501,0.89604,1.29895
18280.525251603747,8687.678952537217,10784.351295038092,8687.678952537211,18074.704600462206,10715.241527526872,10784.351295038095,10715.241527526867,27683.603108549516,11520.167241897818,11644.113972445846,9487.963656166496,0.919,0.84799,0.86175,1.29026
17686.18177683664,8434.316273539682,10441.300931083893,8434.316273539678,17858.86503379053,10530.537152678593,10441.300931083895,10530.53715267859,27250.483052316693,11418.065163804706,11389.685048409478,9328.928212814615,0.9084,0.80921,0.90735,1.28344
18248.37878463808,8787.890065882691,10838.484118610784,8787.890065882684,18405.546687272774,10867.381861168193,10838.484118610791,10867.38186116819,27816.328668729526,11705.028393141747,11599.181772218108,9546.314131965599,0.9211,0.84943,0.89593,1.25464
18318.76277379493,8978.818753356469,10895.190799254447,8978.81875335646,18948.60189840625,11113.618261475573,10895.190799254447,11113.618261475567,27806.06247471445,11821.672838465412,11575.865140930426,9662.799318739051,0.9221,0.84421,0.88783,1.26796
19640.304741171534,9706.861876760497,11794.512244400752,9706.8618767605,19655.965935865515,11793.499508212291,11794.51224440076,11793.499508212282,28942.82570127632,12010.050570700414,12024.486039782754,9933.120873331563,0.9275,0.8765,0.91367,1.20983
19919.910021945583,9826.0489092185,11919.789840647614,9826.048909218496,19768.197198718717,11855.350569403365,11919.789840647618,11855.350569403363,28979.489098670074,12017.378024978041,12105.130923982468,10007.435524287977,0.9295,0.89056,0.91008,1.19936
19832.27512719366,9727.135766362213,11820.71198534168,9727.135766362218,19540.62763595174,11700.764593792706,11820.711985341683,11700.764593792717,28709.298959788186,11923.91198434009,12073.194374091237,9958.462957482689,0.9255,0.85688,0.89645,1.24667
19422.349978801292,9583.000988859747,11607.072517779865,9583.000988859752,19503.25902729315,11639.3142512691,11607.072517779861,11639.314251269101,28556.34316124618,11943.718150911567,11909.78390390317,9887.62354839189,0.9233,0.86196,0.92159,1.21645
20290.662766802037,10175.325134081433,12167.375160853871,10175.325134081431,20495.436651965163,12249.94826919534,12167.375160853866,12249.948269195334,29254.184770290165,12259.994928916001,12184.80990223693,10211.275930100739,0.9359,0.87191,0.91001,1.21808
21317.852555426787,10682.045898603017,12758.78433730495,10682.04589860302,20964.185906338662,12630.191213191587,12758.78433730495,12630.191213191592,29814.849474365066,12350.436029624176,12532.785032105345,10471.32262448545,0.9453,0.86923,0.91133,1.21945
20980.605661730264,10491.244785065503,12573.060306556914,10491.244785065499,20744.956897964912,12488.017998103127,12573.060306556912,12488.01799810313,29674.537154259848,12307.396113370098,12427.79623087884,10359.637805088136,0.9421,0.86257,0.88894,1.24848
20094.637685154048,10020.522717403912,12073.512659353468,10020.522717403905,20178.253249241352,12110.067594930857,12073.512659353464,12110.067594930853,29258.22350376474,12164.267282302782,12160.762096359047,10104.251358624973,0.9338,0.87877,0.91144,1.20979
19766.088533012236,9894.40036231755,11991.930527998422,9894.40036231755,20194.58133140844,12138.181336846308,11991.930527998422,12138.181336846306,29612.446995925988,12272.569449127515,12130.740901468185,10049.626676537917,0.9423,0.81644,0.93876,1.2448
19994.369224622293,9964.080985104754,12097.334395768565,9964.08098510475,20149.79335467255,12132.197620454623,12097.334395768561,12132.19762045462,29578.44559331557,12227.89476521846,12220.27380536425,10106.06884524155,0.9423,0.81133,0.91064,1.27803
20780.50551265066,10540.323082986923,12686.040448477966,10540.323082986924,21100.549701257703,12785.135022937153,12686.040448477963,12785.135022937147,30514.265530494857,12576.20363812556,12457.04700590097,10381.443829694674,0.9551,0.82441,0.92514,1.25044
18865.6438408552,9389.170579135674,11406.834797366579,9389.170579135674,19609.01611438287,11676.752915564068,11406.83479736659,11676.752915564073,28785.713867442664,12090.3183772177,11831.946953462286,9796.53000304351,0.9295,0.81476,0.90623,1.27901
21126.854859308318,10848.580404098788,12935.290434466488,10848.580404098791,21673.110656221765,13121.187376789805,12935.290434466488,13121.18737678981,30816.85040197483,12757.55900637795,12548.854536243074,10540.825339380215,0.9603,0.82892,0.92147,1.24961
20144.761119217546,10150.218551859543,12274.878749753998,10150.218551859545,20590.976617778877,12429.336318292118,12274.87874975399,12429.336318292115,30089.10984248009,12432.839798867713,12289.527538775974,10191.66396408451,0.9498,0.80416,0.94474,1.2511
20615.176253372825,10446.800184661679,12612.076457910507,10446.800184661679,20922.57713561206,12708.357755618128,12612.076457910509,12708.357755618132,30529.032695514798,12537.391089116833,12426.802581104283,10321.01851096162,0.9537,0.82681,0.90178,1.27141
20686.550429043957,10566.059574382632,12630.940992783746,10566.05957438263,21275.288048702547,12835.776383333849,12630.940992783737,12835.776383333843,30420.250052213243,12635.34716546577,12413.192024901526,10409.818055908965,0.9557,0.81136,0.92577,1.26286
18838.60864323103,9353.435364892292,11323.483139924805,9353.435364892295,19458.103258323976,11565.817910378431,11323.483139924805,11565.817910378431,28481.825867776704,11982.078146822478,11754.514932562752,9776.354664948434,0.921,0.86625,0.90286,1.2309
18458.74061505356,8957.715174808887,11039.619224510097,8957.715174808887,18528.2800107726,11058.85844536165,11039.619224510097,11058.858445361648,28042.931307093226,11636.233652315183,11657.94238769632,9545.775721055152,0.9111,0.84024,0.91777,1.24199
17456.439710497692,8326.029021044053,10380.945799773503,8326.029021044056,17671.050427177226,10464.406730603896,10380.945799773504,10464.406730603903,27299.276056680614,11396.983204388376,11334.581439120611,9200.336288507902,0.9014,0.84146,0.8984,1.26014
16680.307176993403,7772.754062071831,9832.20453310353,7772.754062071835,16751.920879676312,9852.585651690475,9832.204533103535,9852.585651690484,26476.957321050224,11071.158961028068,11033.703404791328,8866.072501543395,0.8889,0.85704,0.8907,1.25226
19777.424586595767,9776.196021644268,11895.323965242862,9776.19602164427,19747.359420537814,11878.840971112179,11895.323965242862,11878.840971112182,29171.244435840305,12075.52184734264,12139.2119933337,10008.500105984642,0.9322,0.86956,0.90498,1.22546
19358.56814538624,9600.78895214609,11631.399792800685,9600.78895214609,19728.48381800577,11777.4725985668,11631.399792800692,11777.472598566796,28870.13255203563,12061.618180600617,11948.466467692167,9914.589168350734,0.9278,0.85056,0.9188,1.23064
18429.665869658093,8993.806719776692,11033.614711226275,8993.806719776692,18733.133847174435,11135.509998504258,11033.614711226275,11135.509998504243,28049.088467366328,11727.469946867222,11658.22902323912,9567.897654409733,0.9152,0.86631,0.91202,1.22166
18271.313515330174,9047.08433429573,11008.431570877405,9047.084334295736,18908.906561364092,11273.176211584945,11008.431570877401,11273.176211584947,28198.88575307251,11788.203798087907,11573.308399292851,9593.846035578947,0.9108,0.86605,0.90375,1.2302
19566.31380574025,9761.73671023509,11895.67400645043,9761.736710235084,20050.177946975396,12069.588088677123,11895.67400645043,12069.588088677121,29741.831275598346,12330.828402097337,12150.394019678752,10050.311433128218,0.9468,0.82355,0.93288,1.24357
20746.939428977726,10367.715194801878,12583.416512092714,10367.71519480188,20712.656167696776,12550.961200563317,12583.416512092714,12550.961200563323,30291.16411261454,12489.462220859408,12455.244537948976,10309.062159483112,0.9536,0.86694,0.87911,1.25396
19853.12841544004,9949.936353838651,12048.061455386167,9949.936353838642,20294.85424000565,12206.076486643298,12048.061455386165,12206.076486643306,29662.28922257252,12330.64019977316,12154.871946108395,10102.366375337564,0.9428,0.81584,0.91914,1.26502
18985.16157476914,9371.354289890834,11471.36754979621,9371.354289890838,19297.76413291875,11571.018987563284,11471.367549796198,11571.018987563286,28951.49773867242,12041.474714121745,11896.592202098518,9821.345495146505,0.9331,0.83613,0.88156,1.28231
18956.755036318336,9180.335089010903,11428.587227848455,9180.3350890109,18895.445701895598,11382.350886704766,11428.587227848475,11382.350886704764,29014.951988909645,11926.703362068469,11923.469403399411,9680.9388704802,0.9331,0.82226,0.91774,1.26
19288.230992580007,9492.10135078295,11674.072957291963,9492.10135078295,19456.781355011506,11722.709005707447,11674.072957291955,11722.709005707453,29260.637516398318,12053.731599246692,12004.189705761908,9848.418041970985,0.934,0.80046,0.93241,1.26713
17633.592313743568,8358.423798216367,10528.960838952877,8358.423798216363,17632.646862562546,10526.955623149639,10528.960838952884,10526.955623149643,27769.499065470718,11462.230550216338,11444.418170455021,9243.63323261194,0.9105,0.79924,0.89422,1.30654
15642.56946734839,7544.960476816346,9381.63788671247,7544.960476816343,17116.400918465875,9935.071155225054,9381.637886712484,9935.07115522505,26399.318172959487,11227.781101523358,10753.550457177113,8751.616914001981,0.8882,0.80654,0.95644,1.23702
7201.723107890179,3040.7755346341264,3963.1905018464267,3040.7755346341273,9158.751645214534,4646.323583115388,3963.1905018464286,4646.323583115388,15652.33504550665,7147.279410529095,6316.322381467657,4802.660489262691,0.6568,0.80424,0.89853,1.29724
8361.978194473695,3403.2940274554244,4556.006940473608,3403.294027455424,9461.993874477143,4921.706949453779,4556.006940473612,4921.70694945378,16773.471001728423,7417.866020621653,6988.053009191169,5357.550106963927,0.6886,0.8088,0.90687,1.28434
8873.739195334334,3998.531030050731,5017.908928448467,3998.5310300507313,10948.7023923648,5836.105493087692,5017.908928448472,5836.105493087695,18233.44123272798,8211.48069112658,7293.381559755908,5909.033283344861,0.7143,0.81843,0.9225,1.25907
11517.492940370437,4971.4759680867965,6429.993341285239,4971.475968086794,12390.052502614519,6789.458539028789,6429.993341285238,6789.458539028791,20465.27433003947,8988.596360917218,8582.204423049678,6787.0794298501805,0.7694,0.81718,0.87554,1.30728
11568.627306253155,5097.49455310012,6466.143550177769,5097.49455310012,12954.734320432726,7027.0032469842035,6466.1435501777705,7027.003246984203,20769.944633179883,9214.927570297423,8669.6027268689,6943.447193397152,0.7855,0.73963,0.93287,1.32749
14500.138861517307,6782.738332337672,8405.136964819552,6782.73833233767,15603.89340027705,8845.213280355825,8405.13696481955,8845.213280355818,24065.39534925337,10424.741607498607,10050.525897026004,8198.535285321977,0.8493,0.82541,0.92731,1.24729
15217.343708035698,7018.484303035086,8785.591558252725,7018.484303035085,15670.326156560674,8976.073166883492,8785.59155825272,8976.07316688349,24367.77268952577,10412.653488767604,10243.582350584296,8289.284656920092,0.8495,0.82097,0.91348,1.26555
14007.380935421947,6630.320564799917,8094.119473343002,6630.320564799921,15504.32415665386,8682.510501745439,8094.119473343002,8682.510501745439,23549.11309148282,10344.377662135352,9770.055588782127,8058.047695823315,0.8401,0.81802,0.94646,1.23552
8735.644182939055,3643.119243975764,4784.739219130166,3643.119243975762,9388.580970830348,5043.349878332963,4784.739219130163,5043.349878332964,17221.727632314887,7458.353038747959,7118.287129171065,5454.6928549519935,0.6961,0.77459,0.86798,1.35743
8179.967403223221,3356.122794510105,4486.669476697321,3356.1227945101064,9264.81581456295,4887.911201508697,4486.669476697321,4887.911201508694,16656.79566349701,7424.344628510571,6781.062810743778,5089.960219108966,0.6825,0.7495,0.87972,1.37078
7807.389060142427,3444.5705303695127,4458.8623476100975,3444.5705303695113,9743.645539426625,5144.896557117313,4458.862347610102,5144.896557117319,17118.893616002602,7647.6098349434305,6787.296475991839,5284.1921742162895,0.6867,0.72721,0.89211,1.38068
9005.239101153958,3536.081988048105,4845.955103541829,3536.0819880481044,9291.602328445366,4908.641670181038,4845.955103541829,4908.641670181039,16914.11662789082,7315.129458303377,7252.954524758477,5352.207890540211,0.6995,0.81995,0.87814,1.30191
8732.620740698672,3945.66782814171,5030.453424021466,3945.6678281417103,11254.835986077862,6003.327486747977,5030.453424021459,6003.327486747979,19282.271977964396,8529.56580552043,7412.280316234353,5896.499707605342,0.74,0.75265,0.86172,1.38563
11046.820347278881,4752.034653112966,6213.071096111013,4752.034653112962,11605.698798168003,6404.021496476408,6213.071096111011,6404.02149647641,20085.995097030598,8671.503732614401,8476.336635001691,6593.522139551141,0.7679,0.81469,0.86987,1.31544
10219.64291560808,4626.5514339666415,5816.250684939021,4626.551433966646,11915.86957876618,6419.319733494311,5816.25068493902,6419.319733494313,19776.646558925968,8795.562887042097,8109.576355091227,6619.551992817133,0.7638,0.78223,0.93179,1.28598
11423.842693465343,5348.617098288917,6638.255777601438,5348.617098288916,13997.759215681428,7590.230134340791,6638.255777601445,7590.230134340787,21669.732670998794,9739.53378978913,8814.839824836507,7182.029027029117,0.803,0.77808,0.94624,1.27568
