S11,S12,S13,S21,S22,S23,S31,S32,S33,S44,S55,S66,BV/TV,m1,m2,m3
8869.066909783554,3395.282255458526,3657.3843985514213,3395.282255458525,9150.054602196838,3739.490686342299,3657.384398551423,3739.490686342298,10690.589653867426,6027.767218524319,5948.179007849604,5570.794163375292,0.8556,0.81177,0.88438,1.30384
7191.804672883345,2632.619193288971,2909.6605151188096,2632.6191932889706,7439.9196746699,2982.6197853780054,2909.6605151188105,2982.6197853780045,9421.628069477003,5204.605978015555,5122.961152518272,4655.689156039401,0.7835,0.77374,0.85961,1.36665
7649.495539270351,2888.100341586053,3136.617918777347,2888.1003415860505,7979.2144295698945,3226.821846522739,3136.6179187773455,3226.8218465227355,9828.021722901045,5516.87056126449,5359.342495824807,4984.8913769393985,0.8045,0.81091,0.86057,1.32852
9389.558033425987,3718.3311455436747,3914.3197122576694,3718.331145543673,9836.943309706481,4039.013735345138,3914.3197122576676,4039.0137353451396,11124.932327254475,6361.777086933907,6208.908572400186,5962.649783347643,0.8871,0.82629,0.8821,1.29161
8498.717486111678,3179.76238529059,3495.6587219097264,3179.762385290591,8632.76339008353,3537.2968342247736,3495.6587219097273,3537.2968342247755,10446.779277483689,5809.972952928308,5740.582820813772,5286.014624833297,0.8404,0.83909,0.87543,1.28549
7475.551709089136,2817.2783649909506,3071.226561145697,2817.2783649909497,8231.244867127825,3299.7653376620483,3071.2265611456983,3299.7653376620488,9876.209029431133,5578.025664369071,5326.371691875188,4899.295318108477,0.8075,0.79207,0.86597,1.34197
7554.387467773048,2781.1265703271465,3091.8687477189924,2781.1265703271456,7738.22733804414,3143.0476154249204,3091.8687477189933,3143.047615424923,9503.56034409616,5338.67229232044,5300.268124371726,4864.8440148804,0.7788,0.78508,0.89459,1.32032
6231.34191469544,2221.220441241461,2524.7346968143042,2221.220441241461,6637.370340054452,2638.72258629183,2524.734696814306,2638.722586291827,8849.615287161005,4878.400388447039,4716.456072063021,4208.081817283123,0.7475,0.82562,0.83924,1.33514
6229.827550183934,2014.5552155282876,2452.787344993603,2014.5552155282883,5815.6875627283725,2339.9506885143624,2452.7873449936014,2339.9506885143637,8629.808682620622,4575.372280958608,4656.424314071286,3963.3913291912727,0.7417,0.81956,0.84624,1.3342
8505.957722107627,3302.5162743882233,3531.0526494399764,3302.5162743882224,8783.809468700083,3607.949320752364,3531.052649439975,3607.949320752363,10477.940071080484,5888.390353969296,5720.155828712449,5415.396531616275,0.8407,0.80054,0.88051,1.31895
8714.804226039221,3475.797163017046,3646.227525252972,3475.797163017046,9569.01154916963,3892.676134366567,3646.2275252529744,3892.676134366565,10824.49581138361,6182.53965411673,5888.63958522104,5620.962999648023,0.8629,0.82619,0.86498,1.30883
3039.5139996288185,1136.7626710538739,1261.0935907205856,1136.7626710538739,4913.551160360222,1778.4762319930696,1261.0935907205856,1778.4762319930708,6309.82452713791,3673.350326876404,2935.767313473271,2585.388832684685,0.5746,0.7593,0.91467,1.32603
3743.5985141509336,1322.79978659013,1481.8792452243476,1322.799786590131,5183.161236403207,1880.5232848472003,1481.8792452243467,1880.523284847201,6799.488852283433,3944.5983312176722,3255.0346531206465,2846.4880226032906,0.6212,0.7877,0.87443,1.33787
3213.2688963182914,1074.8228439865575,1313.2433952376252,1074.8228439865588,4435.738386122782,1622.04405308028,1313.2433952376257,1622.0440530802803,6400.526816183389,3555.9285896498873,3124.8120136220296,2592.684642163834,0.5835,0.77706,0.90232,1.32062
5133.920858846734,1581.0852830597207,1957.0774004569541,1581.085283059722,4437.052459850295,1758.2365487212319,1957.0774004569544,1758.2365487212332,6861.937458257124,3726.1153603732987,3878.432376302287,3340.2491343740908,0.6286,0.78512,0.88459,1.33029
3960.7425388827783,1336.4708958810033,1474.4973050358574,1336.4708958810036,3981.7989364784044,1472.6299405243756,1474.4973050358576,1472.6299405243753,5846.753715230665,3203.8410636267836,3186.275802810167,2864.5820307610306,0.5617,0.81014,0.91079,1.27906
4661.677300696793,1686.7099148230986,1858.1637949710835,1686.7099148230989,5326.089396345809,2039.0542384402843,1858.1637949710844,2039.0542384402843,7076.07126525259,3927.2090045336636,3702.3073283256344,3377.1648057168154,0.6188,0.81781,0.88354,1.29865
4587.89255251836,1212.0379461413245,1683.0586621304888,1212.0379461413247,3387.7683462408177,1348.5513779019323,1683.0586621304901,1348.5513779019316,6306.872500756982,3102.860247555236,3587.837346489558,2745.020490828785,0.5726,0.81446,0.85403,1.33151
3122.166113865821,1182.9307905930139,1304.3138981142076,1182.9307905930136,4286.448926978054,1611.4804112857182,1304.313898114207,1611.480411285718,6133.7902470907475,3429.7890308055767,2997.1511441750317,2732.0199471604737,0.5474,0.82274,0.90503,1.27223
6752.492045391773,2207.7014605650834,2677.1825634635566,2207.7014605650843,6067.118866011449,2458.390818653455,2677.1825634635543,2458.3908186534577,8661.931915936188,4637.854715420925,4908.03343706066,4251.677960168609,0.7334,0.82441,0.88009,1.2955
6261.020283232981,2203.2483832733046,2500.640490583166,2203.2483832733033,6430.168923323057,2541.010169712912,2500.640490583167,2541.0101697129144,8398.294230413927,4730.081571776578,4612.207236195801,4104.838912667598,0.7217,0.78153,0.90816,1.31031
6105.005482593499,2303.9557952816153,2505.4345398436576,2303.9557952816167,7654.366023502367,2938.0651495106663,2505.4345398436585,2938.065149510667,8855.991499426802,5190.196511149645,4674.411250494974,4222.2103056910555,0.75,0.74007,0.89307,1.36686
7813.910411741331,3091.3331264937055,3263.089065549965,3091.333126493707,8566.314080896384,3464.2692006574057,3263.0890655499643,3464.2692006574057,9941.453412578494,5702.777775159599,5394.401307928714,5090.973498825686,0.8102,0.76581,0.89079,1.3434
9067.011728542138,3379.418098229,3720.7798717210158,3379.418098228998,8743.34470021478,3627.313158466078,3720.779871721018,3627.313158466079,10544.474034109766,5935.743359510241,5960.478520927448,5570.573866268,0.847,0.78412,0.93938,1.2765
7143.523181039148,2536.457471393129,2860.6915713828294,2536.457471393129,7138.114826005788,2838.0103243842964,2860.691571382833,2838.0103243842964,8728.568118749316,4934.183757250653,5008.429429053159,4547.674295080838,0.7412,0.85414,0.88595,1.25991
5262.879374781973,2041.4795349909803,2155.367771706563,2041.4795349909814,6655.739856933779,2582.191792946287,2155.367771706564,2582.1917929462866,7952.264918017016,4692.738312416146,4215.255605694205,3992.8378396036965,0.6846,0.85337,0.8669,1.27973
5459.6431120682,1970.9939212979375,2196.7599628742705,1970.9939212979373,5835.264672854762,2320.1198934638915,2196.7599628742673,2320.119893463892,7599.132841679458,4327.991031530456,4114.524279729886,3768.593855794021,0.6502,0.7901,0.88619,1.32371
3662.1083641453306,1143.0417682542723,1413.1234255356428,1143.0417682542713,3820.7406421026612,1454.4693921897672,1413.1234255356435,1454.469392189766,5882.184282707634,3147.3625997197323,3041.8942590303122,2588.309680524834,0.5252,0.75278,0.83392,1.41331
7459.597055570788,2744.733595479449,3025.0842125771537,2744.733595479449,7683.608683777933,3078.545663889152,3025.084212577153,3078.545663889153,9360.952748360658,5267.444748846478,5232.256148144612,4847.179755106513,0.7807,0.81262,0.84648,1.3409
9163.22564784033,3285.8935001244363,3703.775368351327,3285.8935001244367,8479.759215252558,3506.251607054152,3703.7753683513265,3506.2516070541556,10398.554927809877,5765.613328676817,5977.3659764566055,5359.264428783073,0.8405,0.82661,0.87014,1.30325
7899.369511194271,3073.78378270605,3260.6240308100105,3073.7837827060516,8530.387304600252,3438.450420317041,3260.6240308100096,3438.450420317043,9851.577954708866,5615.148415433483,5460.985352048374,5165.397575598539,0.8042,0.83014,0.88263,1.28723
6427.815614362512,2117.273362902822,2498.2994880336123,2117.2733629028226,6082.561130466321,2372.762469729847,2498.2994880336123,2372.762469729848,8045.53426236184,4449.723164459886,4570.09893975256,3970.510546865495,0.6969,0.79979,0.87684,1.32338
6442.506578999427,2455.485985680778,2620.831164443713,2455.4859856807775,7517.9389535395985,2937.1890493856117,2620.831164443712,2937.1890493856126,8639.198900066109,5057.751881712751,4704.385351915912,4427.039541588923,0.7253,0.83848,0.87771,1.28382
6466.763524217496,2278.641075760527,2569.6614139896365,2278.6410757605263,6406.313149584437,2534.7083039355784,2569.661413989635,2534.708303935577,8330.9170209036,4628.186803155019,4615.753277235867,4196.014272097864,0.7143,0.84501,0.87451,1.28048
7023.480080048787,2775.6833994090543,2920.104126102482,2775.683399409052,8286.370336223705,3281.0188667570123,2920.1041261024816,3281.0188667570123,9514.504461724411,5541.549678808032,5230.530265324166,4995.027870080205,0.7876,0.78709,0.88544,1.32747
3458.496350696102,782.9721646165389,1250.8332120140465,782.972164616539,2699.51518551503,1015.1321855874271,1250.8332120140476,1015.1321855874279,5176.92293748963,2594.898801699597,2791.753490451243,1849.4762405927536,0.4887,0.77951,0.81156,1.40893
3833.663034283413,1279.572416815927,1511.4992722442792,1279.5724168159263,4063.5362147529922,1578.5637703748491,1511.4992722442792,1578.5637703748491,6040.349940525428,3284.3639060359365,3078.081820045275,2596.739813307768,0.5435,0.77357,0.86608,1.36036
4873.131132394756,1549.7215178379001,1890.6140276554568,1549.721517837899,4419.747572516898,1785.8193632333478,1890.614027655456,1785.8193632333473,6966.628872319656,3655.1677120981103,3789.7676613725084,3109.687420763695,0.6184,0.7774,0.9017,1.3209
5201.313670687848,1983.3079297310085,2168.7022985388835,1983.3079297310082,6700.4225332047035,2569.0046647806803,2168.702298538884,2569.00466478068,8091.155350555457,4707.8379470173995,4171.672466368526,3836.925844075814,0.6935,0.72558,0.97985,1.29458
3289.490626873164,1142.8418233232064,1332.6480487627707,1142.8418233232064,4311.885724004386,1630.5691965199705,1332.6480487627705,1630.569196519971,6081.283149140596,3392.766374853215,3016.7193701202937,2529.78296432169,0.5399,0.82114,0.86225,1.31661
3742.039701057344,1396.756300624336,1534.5661235440045,1396.7563006243356,4424.186461932403,1728.3650958365247,1534.5661235440039,1728.3650958365242,6275.672697938914,3445.2006340395724,3105.78062540564,2692.6005755459887,0.5552,0.77428,0.83957,1.38615
2860.384892010626,830.053715995206,1107.891071441259,830.053715995206,2958.480804335149,1110.1417631731515,1107.8910714412589,1110.1417631731506,5067.167818467558,2574.6694891231064,2598.913174543197,2038.8734087231473,0.4666,0.69036,0.82554,1.48411
3178.243368781718,992.7784955754342,1227.282906861109,992.7784955754341,3703.829673743689,1406.7467460020455,1227.2829068611102,1406.746746002046,5523.878072553993,3025.942495446383,2824.4909591553155,2319.072275533319,0.5094,0.70607,0.89486,1.39907
10186.124962445612,4058.883575075079,4250.804915254244,4058.8835750750795,10195.804434777225,4250.897503733108,4250.8049152542435,4250.897503733115,11350.349264918075,6394.276938118495,6397.454433038876,6118.105686479541,0.8823,0.83217,0.87859,1.28924
9916.21017241241,3994.369646350854,4151.629481151947,3994.369646350856,10077.25001140948,4200.142218791548,4151.629481151945,4200.142218791545,11292.092131011987,6381.413528516036,6313.693999879407,6089.485367927373,0.8821,0.84282,0.86694,1.29025
9264.478423528497,3687.0825946166765,3866.5996417100428,3687.082594616678,9878.41877042547,4045.8955366060513,3866.599641710044,4045.8955366060527,10998.444214550382,6290.856575741982,6082.307380893139,5791.941257436416,0.869,0.82624,0.85884,1.31492
9884.964549384862,3927.946796338362,4102.201775151548,3927.9467963383636,9930.062236913724,4118.647558484421,4102.20177515155,4118.64755848442,11126.637952339126,6316.842349806271,6280.651776668169,6024.163575144053,0.8767,0.82165,0.85872,1.31964
10268.855243512819,4172.677225664598,4301.738250562201,4172.677225664601,10539.17152176477,4380.975032673796,4301.738250562199,4380.975032673797,11460.89757593493,6530.867728674354,6434.341792829242,6204.824557261377,0.8912,0.83952,0.88835,1.27212
9995.345811881522,4019.175181647141,4178.721312339001,4019.1751816471415,10142.008174905946,4223.5000364983,4178.721312338997,4223.500036498299,11329.423857021053,6410.689883785165,6334.755583478034,6093.418439124124,0.8849,0.81599,0.86558,1.31843
10517.808026207003,4285.198703126039,4422.498936009001,4285.198703126035,10701.195788412815,4473.255715711296,4422.498936009006,4473.2557157113,11618.532715996558,6597.262528908789,6536.79492076542,6306.991983801611,0.8971,0.83255,0.86984,1.29761
10762.520755909247,4421.855164416026,4536.429390934029,4421.855164416026,11047.30151494709,4617.515928536393,4536.429390934029,4617.515928536393,11789.041752590494,6732.870740421121,6641.158732686199,6436.5596018332435,0.9057,0.81575,0.90026,1.28399
10770.42101981394,4335.44930061957,4526.496541221443,4335.449300619575,10690.409627996854,4503.941924785762,4526.496541221446,4503.941924785759,11820.81856867806,6645.822895712254,6673.155409962361,6398.899495568538,0.9107,0.85083,0.87049,1.27868
10916.9577922314,4423.449702075612,4606.7018245759045,4423.44970207561,10892.09885280471,4587.609180530014,4606.7018245759,4587.609180530017,11951.209415907895,6717.19319908094,6729.904228829385,6474.083235782879,0.915,0.8042,0.899,1.2968
10512.863245276807,4303.6717909963545,4428.43276549874,4303.671790996354,10855.556338057693,4516.684807034642,4428.432765498745,4516.684807034646,11682.498012736834,6693.034020308858,6578.1455897225605,6388.919666631007,0.9088,0.8461,0.88341,1.27049
10241.206033556457,4112.7085661996125,4296.710694894808,4112.708566199611,10359.760407461976,4321.588044265073,4296.710694894803,4321.588044265069,11455.353276830981,6487.081658299673,6458.284982716585,6192.138801217554,0.8939,0.80325,0.90545,1.2913
11466.105919623815,4781.375903322755,4879.605936997963,4781.375903322752,11694.686212215225,4933.84129150533,4879.605936997965,4933.8412915053295,12316.100485944466,7022.151223654649,6943.742284334023,6802.067935268348,0.9334,0.81305,0.91749,1.26946
10493.699246497283,4244.6100600716345,4428.212812773937,4244.610060071638,10543.42329706186,4429.184247918309,4428.212812773939,4429.1842479183115,11665.48124801418,6591.084639212196,6561.414242201409,6338.442572203564,0.8993,0.82516,0.89106,1.28378
8665.854460458257,3521.2862376901985,3656.2871402064106,3521.286237690197,9693.464786400084,3948.9032657565294,3656.2871402064097,3948.9032657565317,10725.662628236778,6164.501821078751,5793.0577115350825,5578.740337840903,0.8484,0.76807,0.91776,1.31417
9641.159884975195,3922.6142710365507,4067.595224902431,3922.6142710365516,10227.203686047324,4229.776449210385,4067.5952249024317,4229.776449210387,11309.67790154307,6433.772820268887,6229.493306554898,5966.089094738568,0.884,0.76099,0.92113,1.31788
7066.759075975575,2771.759815873363,2942.3557155481794,2771.7598158733645,8013.047048945861,3216.2541184266292,2942.3557155481776,3216.2541184266292,9669.52985756583,5484.660836177099,5200.6460211634485,4897.3190756463855,0.7912,0.78754,0.82558,1.38687
7199.853560298569,2879.645975392152,3005.6204960325304,2879.645975392154,8556.008520053017,3398.0490082489023,3005.6204960325294,3398.0490082489036,9863.674507435167,5705.294367248757,5210.231934942598,4993.199651865539,0.8053,0.78609,0.89685,1.31706
6547.453857582257,2468.1449762737884,2675.4141945453116,2468.1449762737893,7302.371793616031,2892.1003991315106,2675.4141945453125,2892.100399131509,9009.995102660272,5082.410740681851,4877.535914956814,4496.494308630478,0.7583,0.81931,0.87639,1.3043
5208.251691300587,1884.088691966987,2111.403755012073,1884.0886919669874,6239.743107316811,2425.5739688371527,2111.403755012072,2425.5739688371527,8196.835653156568,4627.348676489369,4205.158470056068,3849.310772300183,0.689,0.76429,0.94241,1.29331
6107.246261020395,2110.417420258007,2444.531731636175,2110.417420258009,6093.768674163265,2441.380522713185,2444.531731636175,2441.3805227131857,8386.528141348701,4599.739031372405,4505.882338835208,3979.0696436902335,0.7144,0.75792,0.84262,1.39946
6995.929054397956,2473.632225537956,2814.2840929205768,2473.6322255379555,6737.889262478837,2739.879274473757,2814.2840929205768,2739.8792744737557,9070.289016558414,4887.092770688143,4976.920091365682,4441.4028891176995,0.7506,0.78803,0.8236,1.38837
7460.269582150161,2837.646849044694,3068.362998172239,2837.646849044694,7857.785757335503,3182.4720289998063,3068.3629981722393,3182.4720289998054,9642.133355274787,5373.798575547974,5217.491156990873,4870.086256164913,0.787,0.78505,0.85945,1.3555
8446.779853272508,3354.7811666605494,3523.9535769210734,3354.781166660549,9415.17175923733,3814.0347134322474,3523.9535769210747,3814.0347134322465,10631.327721061,6074.825441897871,5755.455096229805,5410.219548559622,0.8438,0.79743,0.89108,1.31149
5563.199243338486,2112.7220369108436,2296.7203908600836,2112.722036910844,6925.377235724135,2698.0908590199347,2296.7203908600827,2698.090859019934,8756.165549960806,4991.281458442514,4475.225477718629,4264.089928387839,0.735,0.7735,0.90592,1.32058
4996.631565366088,1793.3936932953134,2033.7603087544667,1793.393693295313,5718.367583481868,2245.298087910025,2033.7603087544678,2245.298087910024,7837.715401800016,4215.537493627159,4048.5096300668324,3568.036664791106,0.6615,0.75881,0.86292,1.37827
5875.137097881183,2231.337166240718,2437.0676545994943,2231.337166240716,7223.704793847006,2816.7976527941396,2437.0676545994907,2816.7976527941405,8935.280086243207,5089.036342077011,4572.223481433431,4238.416520564221,0.7417,0.75598,0.92317,1.32085
7980.132368934763,3150.578798629777,3338.9735968294767,3150.5787986297773,8991.034667202775,3628.753196828989,3338.973596829476,3628.7531968289895,10318.436384105156,5882.949108178844,5522.901000785365,5249.497224813799,0.8266,0.76459,0.87761,1.3578
8865.421212858422,3411.6511467114087,3693.5336350049347,3411.6511467114087,9284.510945552991,3807.3917307568813,3693.533635004933,3807.39173075688,10944.923097067596,6119.141238578889,6006.8043977829475,5628.651178456776,0.8695,0.77299,0.88749,1.33952
9380.68195906147,3767.3170737840064,3943.4118868855735,3767.317073784006,9887.614003096845,4098.0077107730685,3943.411886885576,4098.0077107730685,11257.805315079368,6355.94687410256,6178.4892420731185,5892.425139272493,0.8842,0.79216,0.84132,1.36652
9777.544589186298,3859.387641507695,4098.264505451396,3859.387641507694,9999.219838202704,4152.039770337888,4098.264505451396,4152.039770337888,11333.91826396954,6350.468843780301,6309.821426052444,5939.65441425411,0.8829,0.78795,0.85841,1.35364
9571.623132532888,3884.9691019223033,4040.158298032569,3884.9691019223023,10177.624216408392,4209.873220729932,4040.158298032568,4209.873220729933,11324.175688600422,6433.77093675456,6217.293181453094,5975.2267336182695,0.8843,0.78236,0.86726,1.35038
11461.023754565247,4790.711431431916,4858.962330410555,4790.711431431913,11784.415086470364,4946.862760803489,4858.962330410555,4946.86276080349,12215.11187348991,7019.534583097147,6929.4968172914905,6829.589283101151,0.9283,0.8224,0.9388,1.23879
11921.238725723739,5009.217131206397,5059.874384161361,5009.2171312063965,12114.142912335254,5112.9713219429905,5059.874384161365,5112.97132194299,12417.466586482871,7128.616680031113,7078.068510053908,6996.677391753601,0.9355,0.84368,0.89051,1.26582
11746.239639936868,4924.830492892819,4978.296016052808,4924.8304928928155,11929.91467679005,5029.512600795888,4978.2960160528055,5029.512600795886,12313.167015654974,7059.380405288654,7009.024549075713,6931.222759809619,0.931,0.84872,0.91133,1.23994
12146.889358315168,5077.575913797476,5144.485038041959,5077.575913797478,12126.970431886013,5139.459232241272,5144.485038041955,5139.459232241273,12477.4387423874,7135.932539388203,7138.842601316812,7047.0273613782565,0.9376,0.8797,0.89559,1.22471
12017.092880722326,5016.153786768455,5086.744117739535,5016.153786768455,12032.246620749842,5090.6290509763185,5086.744117739536,5090.62905097632,12407.51774901664,7101.30683876776,7097.549552250291,7003.1279082558885,0.9354,0.84299,0.89193,1.26508
12004.038204793533,4997.755443213341,5076.617563365128,4997.755443213338,12008.525463609009,5078.227221561068,5076.617563365131,5078.227221561068,12393.709766939128,7090.966992896571,7085.031342098756,6981.883730809923,0.9343,0.88793,0.90415,1.20792
11515.651401180463,4705.308697009849,4839.284637279677,4705.308697009847,11416.739310435045,4807.661873122939,4839.284637279678,4807.661873122942,12047.169468755437,6866.104827943227,6910.051795884242,6724.833118464661,0.9206,0.84741,0.91282,1.23977
11692.786389008685,4866.306178344692,4944.601406806848,4866.306178344693,11789.482147565852,4973.4957741691105,4944.601406806847,4973.4957741691105,12242.44388467184,7009.1207289122285,6980.7691556707505,6862.956223125271,0.9271,0.84549,0.90543,1.24908
12007.332728393041,5048.983605507531,5123.075678039983,5048.983605507535,12159.344767398183,5155.429954596442,5123.075678039978,5155.429954596445,12610.736813660022,7189.541087384476,7141.486090135912,7033.921491315511,0.9474,0.79729,0.94457,1.25814
12106.803982842886,5109.823670424056,5173.1970409064015,5109.823670424056,12296.734032885384,5218.269635924044,5173.197040906396,5218.269635924046,12683.814470233607,7244.547801394668,7181.881576476462,7089.613294663078,0.951,0.82699,0.90391,1.26911
12063.500230361411,5023.926675086631,5131.939893246202,5023.926675086631,12081.930658815576,5126.376974310435,5131.9398932462,5126.376974310433,12615.216883011426,7185.6092537464965,7174.459382539637,7050.735146083817,0.9496,0.83802,0.90328,1.2587
12336.713157285478,5206.4323920868765,5269.653605090183,5206.432392086877,12444.521242074792,5288.949634471218,5269.653605090181,5288.94963447122,12767.863369037053,7294.557020343213,7260.910237184023,7176.599385579879,0.9553,0.84208,0.90112,1.2568
12323.215689312212,5182.526144360056,5260.2985287942165,5182.526144360054,12368.469397470859,5262.4435831357405,5260.298528794213,5262.443583135741,12766.199354808425,7267.7240579888075,7254.668428105247,7150.340748165092,0.9538,0.82091,0.93263,1.24646
11905.262897759303,4963.7949307271965,5057.463925223521,4963.794930727201,12006.066625000796,5075.749075970271,5057.463925223522,5075.7490759702705,12492.641062422786,7136.449637412546,7103.571193758961,6979.786371968959,0.9447,0.82288,0.93617,1.24095
12088.374998043864,5104.640806903643,5160.704492729112,5104.640806903642,12320.323317160703,5214.620316198104,5160.704492729107,5214.620316198103,12638.200032780256,7241.905790998441,7165.542759149341,7090.2246967054525,0.9497,0.80469,0.96731,1.228
12218.067504222941,5156.491416965098,5218.113106712647,5156.491416965098,12381.093678456211,5254.3912875244805,5218.113106712649,5254.39128752448,12713.276833251035,7268.319264416431,7216.85355704622,7135.690907719886,0.9525,0.83193,0.9205,1.24758
3971.9238838384017,1251.6534269895708,1543.787888162514,1251.6534269895703,4473.602479563633,1685.171355663449,1543.7878881625134,1685.1713556634493,6285.50538285592,3456.017057327398,3323.3201419407783,2897.7997660889214,0.5532,0.76362,0.85391,1.38247
7744.800635458004,2871.3233276023666,3168.3528180199305,2871.3233276023666,8178.006360199104,3282.7308490983,3168.3528180199305,3282.730849098304,9922.65322469303,5606.4750407318925,5468.720128653882,5060.6258257016825,0.8159,0.82933,0.86412,1.30655
10959.131446996942,4450.932829484164,4599.361912725339,4450.932829484163,10996.634884620875,4612.5336123649595,4599.3619127253405,4612.533612364962,11849.485668886315,6733.264869934823,6724.720081134965,6514.943940819957,0.9102,0.84661,0.86409,1.2893
10722.741152878198,4387.363326434857,4506.059879092373,4387.363326434856,10973.466698563972,4583.569812739992,4506.059879092371,4583.569812739991,11763.058513507773,6724.993092060897,6638.4010059998,6480.681777891178,0.9074,0.83554,0.91213,1.25233
10679.071777348727,4316.29832878216,4464.701620673059,4316.298328782157,10883.422949532303,4524.382297150782,4464.7016206730505,4524.38229715078,11633.15037551367,6676.763366335297,6614.292156634672,6423.3627344739825,0.9047,0.83916,0.88861,1.27224
10073.363830651122,3968.6476294821796,4172.892605470981,3968.647629482179,10008.657662646034,4155.857054574422,4172.892605470983,4155.857054574426,11165.211664214356,6365.6685579388,6352.3079666281055,6101.513698970175,0.8838,0.85661,0.90499,1.2384
10611.333763492195,4292.143466963947,4442.742943616725,4292.143466963947,10679.5323722202,4463.939220234443,4442.742943616722,4463.9392202344425,11641.303867703105,6611.88147631195,6600.792890486742,6386.715239338882,0.9011,0.85442,0.87544,1.27014
9002.242725330398,3560.544736922496,3732.115843417705,3560.544736922497,9281.920198327118,3813.08320458964,3732.1158434177046,3813.083204589638,10512.29449739335,5982.884897910147,5893.521697072795,5651.777494175033,0.8416,0.83562,0.86105,1.30333
11212.973959197025,4708.113876855296,4778.03128493218,4708.1138768552955,11777.287793621688,4931.969966242035,4778.031284932183,4931.969966242039,12262.321326290908,7054.082906644818,6881.382431987731,6780.422968177561,0.9354,0.80123,0.93562,1.26315
10334.871180598151,4154.73338022509,4334.427057566871,4154.733380225097,10662.480166586294,4426.33809980457,4334.427057566869,4426.33809980457,11627.507104661514,6648.909034545288,6536.115418954959,6288.829139644484,0.9107,0.80279,0.92668,1.27053
10918.635631242558,4531.809537884789,4638.82397067762,4531.809537884788,11372.742088018153,4761.943740035488,4638.823970677623,4761.943740035487,12092.997348375147,6912.370583190247,6764.995132847361,6610.687933957698,0.9261,0.80865,0.93087,1.26048
11168.089430799293,4633.517629478443,4742.2369833306975,4633.517629478445,11593.088069757241,4855.13708402936,4742.236983330701,4855.137084029358,12219.713450426496,6995.822017785482,6864.356252512581,6721.94756514464,0.934,0.81952,0.90823,1.27225
10637.593555478617,4282.442073557525,4462.339757389946,4282.442073557527,10821.566632120457,4506.477421889187,4462.33975738994,4506.477421889183,11762.184179032012,6714.893445807061,6647.327705137195,6428.095182365719,0.9166,0.83478,0.8894,1.27581
10832.449205740493,4447.40036714273,4574.445461660171,4447.40036714273,11208.757803931712,4678.696896673383,4574.445461660172,4678.696896673382,11942.431054359806,6842.780866936052,6720.908819157436,6525.613738698427,0.9234,0.82746,0.88736,1.28518
11376.598607187347,4729.9153132774745,4829.504835020336,4729.915313277475,11688.258813743658,4911.529557809031,4829.504835020336,4911.529557809031,12261.23729800682,7018.152930539886,6911.839037230719,6775.4005605401235,0.934,0.84666,0.88949,1.26384
10202.950893228506,4199.291669137809,4324.735192508398,4199.291669137807,10808.366750378205,4487.012580407511,4324.735192508399,4487.012580407515,11635.264668978716,6680.946274148202,6489.760053805988,6325.657724861452,0.9062,0.80074,0.94571,1.25355
11090.891876720014,4547.461047760084,4664.758027743322,4547.4610477600845,11235.947345965047,4707.328271627176,4664.758027743326,4707.328271627177,11913.35604610831,6798.950470041968,6762.5863220948595,6572.019687289629,0.9139,0.8496,0.8791,1.2713
11765.13954512597,4845.942836955997,4953.529108320359,4845.942836955998,11687.98047565811,4933.5540552289485,4953.529108320362,4933.554055228944,12221.833679142406,6975.933772610647,7007.495830247452,6860.376046169203,0.9285,0.87196,0.89599,1.23205
11567.298842386987,4807.901864171862,4886.7060768710835,4807.901864171861,11703.841862109663,4921.1155742071205,4886.706076871082,4921.115574207116,12165.77667754104,6973.740004216325,6935.445271270718,6820.262818375336,0.9257,0.85985,0.90478,1.23537
11142.920738607385,4592.495180516069,4696.710949277178,4592.495180516068,11235.781674081225,4721.993770933968,4696.710949277178,4721.9937709339665,11917.292735776842,6790.7333834174,6772.059069412554,6609.2263701918655,0.9111,0.80032,0.89046,1.30922
11282.490498662473,4592.091719546269,4732.760072628967,4592.091719546272,11169.715149725835,4701.953997192696,4732.7600726289675,4701.953997192693,11932.44508397343,6787.639114489617,6819.031191166855,6621.121173224591,0.9137,0.86344,0.88264,1.25392
11884.567961330602,4977.032914463503,5043.079794077927,4977.032914463506,11984.979992054145,5071.260930353838,5043.079794077926,5071.260930353835,12401.007539330301,7087.243463537016,7057.508055577247,6954.514538216724,0.9332,0.83293,0.87703,1.29004
11492.065380001619,4782.942436365642,4859.457412313021,4782.942436365638,11632.59719103498,4899.147399123889,4859.457412313021,4899.147399123888,12143.347356175313,6948.73775144118,6898.471048875973,6782.142719399569,0.9225,0.85786,0.88932,1.25282
10772.033190716602,4312.265412219231,4499.341446011974,4312.265412219233,10624.797724742779,4457.441769520821,4499.34144601197,4457.44176952082,11618.022146051864,6579.984785249188,6637.000383878603,6359.827811770739,0.9011,0.86563,0.89072,1.24365
10375.766999699326,4217.396691516363,4369.980704482792,4217.396691516359,10611.040268496488,4425.187713230012,4369.980704482795,4425.187713230012,11587.452495973901,6601.531949860559,6520.170836613476,6290.871737386096,0.9022,0.82941,0.90047,1.27011
10546.815481234804,4335.033684723351,4459.381189099275,4335.0336847233475,10857.80771158806,4543.466136521014,4459.381189099276,4543.466136521009,11775.276869279984,6698.2757375457395,6596.453732388674,6379.398914434711,0.9092,0.84303,0.86392,1.29305
