BV/TV,ROI Number,S11,S12,S13,S21,S22,S23,S31,S32,S33,S44,S55,S66,Scan,Variation Coefficient,m1,m2,m3
0.2976,6.0,500.996867259587,222.45372448586716,198.27603040242408,222.45372448586713,946.3892775581306,327.57416118080783,198.2760304024241,327.57416118080783,2109.3015839520504,970.4500614166006,520.5694116014332,431.9689997585535,C0001691_SEG_UNCOMP,0.06364782852069804,0.61703,0.93681,1.4461600000000001
0.1322,1.0,93.81587216985825,23.867928359149666,30.309632757673707,23.867928359149673,147.3292679529682,40.735193343080844,30.309632757673718,40.73519334308085,334.52921992289265,125.20831222978988,96.73827091807766,66.82179381272378,C0001696_SEG_UNCOMP,0.21221198193132065,0.78532,0.93555,1.2791299999999999
0.1454,2.0,106.49347850550049,34.10565938566023,30.603470289438093,34.10565938566023,178.69571067314993,43.26172227494273,30.603470289438096,43.26172227494273,369.8977538333057,149.68436940246832,101.22994721080772,96.11918631127514,C0001696_SEG_UNCOMP,0.3101195140203118,0.7759199999999999,0.9676299999999999,1.25645
0.1457,3.0,101.3898961486743,35.120219023970414,31.38620538915085,35.120219023970414,176.78298295212576,54.590701743242136,31.38620538915085,54.59070174324213,424.77476175631693,181.94408984459665,94.50035931949029,84.11871385313081,C0001696_SEG_UNCOMP,0.21437579018157388,0.71315,0.9711799999999999,1.3156700000000001
0.0859,4.0,32.8354517249748,12.369301536180211,11.752478128944004,12.369301536180211,64.31110333571388,16.94703716548363,11.752478128944004,16.94703716548363,225.6816116583908,64.92536020951256,41.36298421408353,37.3896832628293,C0001696_SEG_UNCOMP,0.31910384389861435,0.74069,0.9359700000000001,1.32334
0.2147,5.0,192.86860507360444,91.214563993523,78.14695494876013,91.21456399352299,465.28119117859865,147.48550042768585,78.14695494876013,147.48550042768585,952.1183593602706,457.4817255982216,218.36913998116813,201.18522065117463,C0001696_SEG_UNCOMP,0.18727396261790255,0.65649,0.9785,1.36501
0.1888,6.0,146.57460869905108,54.45651336410426,56.48125534896781,54.45651336410426,331.9725690760452,94.74372566747307,56.4812553489678,94.74372566747307,684.0979077214572,323.8560996234825,169.68622953169984,136.89923315660178,C0001696_SEG_UNCOMP,0.18663979600655325,0.6897,0.99564,1.31466
0.3468,1.0,730.6208143678733,255.326147375378,294.9269716448115,255.326147375378,886.4087565731144,341.0691093483645,294.9269716448115,341.0691093483646,2510.591298002339,1012.276512478692,848.3555053725884,559.4826302775168,C0001702_SEG_UNCOMP,0.09580357935439551,0.71759,0.82347,1.4589299999999998
0.3558,2.0,832.0616797824794,303.79999600344985,329.70395762351984,303.79999600344985,938.0463323970296,367.44243556479967,329.70395762351984,367.44243556479967,2610.311086581133,1027.0503049245563,937.4033885252346,639.6225235747205,C0001702_SEG_UNCOMP,0.087776285211811,0.76127,0.8054,1.43333
0.2205,3.0,260.94536279869476,80.81631376630077,104.11205224618993,80.81631376630077,409.382218032989,123.83440981073115,104.1120522461899,123.83440981073115,780.8849869036208,384.1834744420011,295.03320566319843,213.17515979035923,C0001702_SEG_UNCOMP,0.1685565997394839,0.74893,0.9601299999999999,1.29095
0.3442,4.0,929.7728434324307,364.26560480688937,373.92465402564574,364.2656048068894,1168.347113580581,417.0439385975711,373.9246540256457,417.04393859757107,2461.9723296103143,1111.9843532131736,948.0002056858983,680.9149177361733,C0001702_SEG_UNCOMP,0.03979247270070645,0.74971,0.8466799999999999,1.40361
0.3168,5.0,600.1452081817298,245.29537891848193,265.6241781511536,245.29537891848193,1038.188863338035,351.7747589884609,265.62417815115367,351.7747589884609,2355.877728601312,1036.784553240548,739.2712309489937,495.13107037126133,C0001702_SEG_UNCOMP,0.1552619255782896,0.67796,0.85819,1.46385
0.191,6.0,198.51830801903566,76.76001188801071,77.31643592208385,76.7600118880107,427.7269728257892,129.05288626003698,77.31643592208387,129.052886260037,966.736581711479,411.4714408947746,223.53311459318954,161.0586739910034,C0001702_SEG_UNCOMP,0.19446337563300695,0.66911,0.92568,1.40521
0.2807,1.0,589.2306026741986,201.4995694680838,180.68384909336743,201.49956946808382,756.4130031377783,233.42938021738667,180.68384909336743,233.42938021738667,1545.6911076632207,665.192049217961,505.80444370838524,469.4641244942504,C0001724_SEG_UNCOMP,0.1888219160666147,0.7835,0.8970100000000001,1.31949
0.2602,2.0,296.0591878368624,97.33817553367415,120.95381204490187,97.33817553367413,522.8405328603615,203.41813334260746,120.95381204490185,203.41813334260743,1697.3375460048137,632.8277366028736,355.5799521705923,236.92083168448315,C0001724_SEG_UNCOMP,0.13216305597852343,0.66106,0.8463200000000001,1.49262
0.2185,3.0,252.06113067562111,85.91237180795622,88.24902895485252,85.91237180795625,283.26609012653415,106.39166113373447,88.24902895485255,106.39166113373447,1078.032179256214,328.7832886485389,263.77944048713175,214.25354953906296,C0001724_SEG_UNCOMP,0.0630289356093535,0.72842,0.82357,1.44801
0.3331,4.0,685.9251770644639,275.35425469783144,304.3494461629569,275.3542546978314,1159.947741349694,370.49949318983136,304.3494461629568,370.49949318983136,2482.8706832503835,949.9528909581877,796.1219227360377,540.475650148025,C0001724_SEG_UNCOMP,0.1075398612084474,0.70257,0.8406100000000001,1.4568299999999998
0.2693,5.0,467.40201579807376,193.07469302359294,187.60650277682754,193.07469302359297,572.3323882054369,220.71526194663474,187.60650277682754,220.7152619466347,1802.7019667066318,613.5140167086946,515.1283714420812,402.87930287568656,C0001724_SEG_UNCOMP,0.17400598509164206,0.7366,0.81033,1.45307
0.2461,6.0,290.73562292512145,133.52156522497265,116.6330377072764,133.52156522497265,531.8724522725031,172.6417880259379,116.63303770727639,172.6417880259379,1445.268436646101,502.015078078765,349.15423342714007,303.741862281892,C0001724_SEG_UNCOMP,0.060141535684602544,0.68006,0.8669100000000001,1.4530299999999998
0.2553,1.0,373.7082431027815,135.6521457734817,153.23189801617454,135.65214577348166,727.1540672474081,225.7523628157763,153.23189801617454,225.75236281577634,1451.510741322236,673.6556222753514,409.97698874526316,308.31366957155115,C0001735_SEG_UNCOMP,0.0936480439720645,0.71214,0.91827,1.36958
0.2455,2.0,255.55568105892183,142.36074985266032,142.0684766291815,142.36074985266035,1055.5625113025808,310.4423305984869,142.06847662918153,310.4423305984869,1292.248665406485,872.953549403815,315.8175288298445,309.0656263866999,C0001735_SEG_UNCOMP,0.10279560339827921,0.6077,1.1633799999999999,1.22892
0.2782,3.0,463.4597946842586,203.33300459461944,201.33729773594317,203.3330045946194,748.2546560740084,268.0930398938421,201.33729773594317,268.0930398938421,1658.4178677024383,717.6500640887223,515.8178022354839,414.3400481705323,C0001735_SEG_UNCOMP,0.11077684462752167,0.74169,0.8834700000000001,1.37484
0.207,4.0,323.4993472132372,117.86528982075272,110.10733047229968,117.86528982075271,430.11560472227944,161.82450057358108,110.10733047229967,161.82450057358105,1055.1644939424739,441.9168655831407,307.9267538493203,264.49290942678556,C0001735_SEG_UNCOMP,0.2742151604290248,0.78215,0.8953399999999999,1.32251
0.188,5.0,262.1687159098419,87.75194122920075,101.59733226864851,87.75194122920075,317.18471863687944,97.14187891626892,101.59733226864853,97.14187891626892,765.8889837090846,287.2740352761201,282.6235988296057,216.0345074470713,C0001735_SEG_UNCOMP,0.20814596788337883,0.84524,0.88697,1.26779
0.2066,6.0,292.5006777382134,115.29731804426174,111.52891304490001,115.29731804426176,413.93359661391554,147.4445334510522,111.52891304490002,147.4445334510522,1034.6312546170514,417.05069142692207,317.68526167322455,248.56962794002337,C0001735_SEG_UNCOMP,0.235239503695983,0.7701100000000001,0.8356399999999999,1.39425
0.4255,1.0,1931.51588307491,689.286432431412,597.8133393492893,689.2864324314119,2227.478833757576,662.3776305819479,597.8133393492892,662.377630581948,3074.791022778503,1615.8111305373845,1483.5465473907043,1395.6129309753362,C0001743_SEG_UNCOMP,0.26073112664250275,0.80945,0.86434,1.32621
0.3641,2.0,1308.4733493828928,480.7350344627623,418.4232695535724,480.73503446276237,1605.598641142435,455.9982959154737,418.4232695535724,455.99829591547376,2223.59246409059,1148.8152788004597,1025.0269280393113,1052.72846808858,C0001743_SEG_UNCOMP,0.16358703770948121,0.83475,0.94421,1.22104
0.40299999999999997,3.0,1569.3487836950187,547.5541570953787,553.5776867477865,547.5541570953787,1811.505620191199,592.8883435326907,553.5776867477865,592.8883435326907,2955.8792032865476,1484.3932323167114,1325.0133751059382,1125.9537619615805,C0001743_SEG_UNCOMP,0.1793487966043015,0.82183,0.90104,1.27712
0.3109,4.0,787.844248771254,364.03413272188124,307.60999767783494,364.0341327218813,1222.6057387344258,433.8368676251621,307.60999767783494,433.83686762516214,2225.0996844454835,1136.2904891283542,750.0030577739128,623.4395202000817,C0001743_SEG_UNCOMP,0.07031680341366728,0.6873,0.8966700000000001,1.41603
0.2795,5.0,645.0068373764474,281.4139947439826,266.594307117956,281.4139947439825,1032.874263718064,364.54027197775645,266.594307117956,364.5402719777564,1872.557977710109,953.9631675663371,650.5489618349487,513.1481103572031,C0001743_SEG_UNCOMP,0.09126319695785705,0.72558,0.9027799999999999,1.37164
0.2701,6.0,499.40316481672363,243.06068841542938,213.38258547985654,243.06068841542938,932.2939390489502,317.0029335193849,213.38258547985657,317.0029335193849,1797.256854102074,884.5126801891954,568.28089817363,437.8891947125838,C0001743_SEG_UNCOMP,0.13783808748039894,0.70228,0.9138799999999999,1.38384
0.3302,1.0,893.2631118031799,335.11398486042157,290.29471752299224,335.1139848604216,1291.0388593156215,367.034036657012,290.29471752299224,367.03403665701194,1728.704617646533,981.7440017584488,733.9530260713439,753.2677772258608,C0001748_SEG_UNCOMP,0.2092346204427471,0.7925800000000001,0.9664200000000001,1.2409999999999999
0.3359,2.0,855.0333476533054,316.11550430863366,311.3399390893083,316.1155043086336,1061.4290834094734,343.8064784899404,311.33993908930825,343.80647848994045,2034.129047857725,928.8629328586925,782.6884064702559,716.7594311095239,C0001748_SEG_UNCOMP,0.16662425764917801,0.7962899999999999,0.8980100000000001,1.30571
0.3434,3.0,1126.6946236571785,379.8277316541556,323.97712407663164,379.8277316541557,1250.0655401298295,349.72194115164683,323.97712407663164,349.72194115164683,2024.3992015351362,896.0352195907966,829.221754516467,869.7329407404837,C0001748_SEG_UNCOMP,0.23122391849439447,0.8302799999999999,0.86695,1.30277
0.2661,4.0,450.0336668896107,189.09503827284775,188.18383072277845,189.09503827284775,747.2580500359095,239.38698536713832,188.18383072277845,239.38698536713832,1640.2367782628273,660.2905910074243,494.58040326710886,379.0218534151626,C0001748_SEG_UNCOMP,0.056661451492167995,0.70724,0.86446,1.4283
0.1869,5.0,222.37361519128893,68.04377669441874,97.39035818697302,68.04377669441874,310.732691290477,113.08106688127027,97.39035818697302,113.08106688127029,895.4472014933137,306.2852732726681,258.76518172144455,139.85588618985776,C0001748_SEG_UNCOMP,0.07085835971101509,0.74971,0.8358200000000001,1.4144700000000001
0.3339,6.0,632.4113209846998,286.582920999539,274.30961101205867,286.582920999539,1239.7998018656474,397.8245166815287,274.3096110120586,397.8245166815286,2335.840068958327,1083.4309547471028,713.0949762264787,562.4705346013119,C0001748_SEG_UNCOMP,0.06860961829375549,0.66827,0.90845,1.4232799999999999
0.2779,1.0,418.10064966585486,186.5436321788605,182.16766887011835,186.54363217886046,941.814782884522,320.83655560024687,182.1676688701183,320.8365556002469,1670.1930006253112,886.4979527393886,454.16731165694665,368.14039429508017,C0001753_SEG_UNCOMP,0.16916865415197546,0.67989,0.98375,1.33636
0.2802,2.0,460.0060549496975,226.83900523669354,212.9982407710687,226.83900523669357,966.3496519500491,340.2892243102722,212.9982407710687,340.28922431027223,1996.8471681759604,964.9087975591443,537.6695752613047,437.60331710399674,C0001753_SEG_UNCOMP,0.16649960642803138,0.66728,0.94989,1.38283
0.292,3.0,438.5183622465964,204.12906976662805,192.3558408685308,204.129069766628,1105.0421193345849,359.928280679937,192.35584086853078,359.928280679937,1812.717993530586,1013.5315193508892,471.45512089676487,392.72401111206636,C0001753_SEG_UNCOMP,0.10056278645698175,0.6470899999999999,0.99977,1.35315
0.3955,4.0,812.0332937175606,446.0852694768533,403.14279780849307,446.0852694768533,2390.589530484088,788.223897758595,403.1427978084931,788.223897758595,3242.0251240693765,2047.8877750448548,922.3891189396551,853.1647269750447,C0001753_SEG_UNCOMP,0.15526034701652852,0.57594,1.08922,1.33484
0.2096,5.0,301.64225454800123,106.79915265177362,135.14512577119424,106.79915265177361,408.2121099350804,150.82674278314383,135.14512577119424,150.82674278314386,1023.9102075538801,417.786413865764,353.82135810349416,231.94047037382458,C0001753_SEG_UNCOMP,0.10671232513453947,0.77761,0.8826200000000001,1.3397700000000001
0.3526,6.0,669.5305732334846,359.7946994877577,324.27349900705644,359.7946994877578,1849.1605798090784,637.2055629929855,324.2734990070565,637.2055629929854,2592.5218147388573,1643.9399356446543,792.8784597656717,756.1590819054084,C0001753_SEG_UNCOMP,0.17149134320170317,0.63155,1.04869,1.31976
0.1001,1.0,45.316985163061645,19.886247338999183,19.570370741787492,19.886247338999183,92.64225102575865,39.83522165012506,19.570370741787492,39.83522165012506,371.42653306551955,125.66806766799816,68.79308066822276,55.297656916660216,C0001758_SEG_UNCOMP,0.4544120325587676,0.62817,0.9046200000000001,1.4672100000000001
0.1263,2.0,79.26670323466227,33.05107264709261,31.720175539107895,33.0510726470926,162.570538346855,59.4584938089725,31.720175539107892,59.4584938089725,479.3055225682161,191.52562846385177,96.68497490153044,82.40806227488535,C0001758_SEG_UNCOMP,0.40775393710286756,0.68052,0.9269,1.39258
0.2036,3.0,294.1376844343961,88.50367138569132,93.51418549077088,88.50367138569132,452.9769582896814,162.74979369564707,93.51418549077087,162.74979369564704,1119.6167087517656,486.5338666401969,268.1600507871045,206.35413259456942,C0001758_SEG_UNCOMP,0.13762609190661818,0.71067,0.88965,1.39968
0.0763,4.0,46.04770311428413,15.536678280371278,12.852487065370802,15.536678280371278,53.829277401913906,14.839225354375648,12.852487065370802,14.839225354375648,179.15871924781652,56.02897320213803,41.360022836781674,43.35910845329899,C0001758_SEG_UNCOMP,0.4407778442055157,0.73365,0.9078200000000001,1.35853
0.2469,5.0,419.1922490704975,183.39322075046655,181.87061123624244,183.39322075046658,844.5416041439063,268.1587222634243,181.8706112362424,268.15872226342424,1596.7799256771495,729.8813584764432,480.9585409942626,381.0876776698994,C0001758_SEG_UNCOMP,0.2510132782298611,0.70034,0.87885,1.4208100000000001
0.2011,6.0,203.27393871710822,83.63047607179539,90.52531588021975,83.63047607179539,404.05177289403844,150.43082600867422,90.52531588021975,150.4308260086742,985.0317774258492,474.6152276474922,263.077640567721,212.86898452025048,C0001758_SEG_UNCOMP,0.2553745259258337,0.64694,0.97011,1.38294
0.2728,1.0,432.7500305907949,156.9508812010608,187.97035540589565,156.95088120106084,602.9175893268341,219.4784182339967,187.9703554058957,219.47841823399673,1766.5040395766869,692.4158196205217,524.5540194622453,332.2558091719467,C0001763_SEG_UNCOMP,0.06294786811227066,0.7020000000000001,0.82594,1.47207
0.1937,2.0,214.98704390842366,65.7174741301171,80.72487730657507,65.7174741301171,315.37000187464776,122.1310122746416,80.72487730657507,122.13101227464163,954.8003157197936,374.272203209746,231.1687971966019,147.17808604993454,C0001763_SEG_UNCOMP,0.1316889859527108,0.69962,0.8818,1.41858
0.26899999999999996,3.0,361.56070339422365,147.23807161140238,140.65993178263682,147.23807161140238,675.3614612992775,246.3740028148073,140.6599317826368,246.37400281480728,1597.191505241469,737.5462956751027,399.5650283472632,308.95662928562217,C0001763_SEG_UNCOMP,0.0799322277035837,0.65578,0.9302299999999999,1.4140000000000001
0.245,4.0,355.6145755002918,150.7888193109361,136.0500000846081,150.7888193109361,690.2289213980704,211.7489485837321,136.05000008460806,211.7489485837321,1274.165402659316,653.3170742622327,365.1780946945722,353.4572908466789,C0001763_SEG_UNCOMP,0.11550153422704734,0.70539,0.97731,1.31731
0.3483,5.0,809.5622658761887,301.71166615894566,333.2615621301091,301.7116661589456,1567.8898297110884,448.8604166561663,333.2615621301091,448.86041665616625,2401.1121583186323,1215.4592719485468,876.4119289918358,661.080554916799,C0001763_SEG_UNCOMP,0.14113218530901991,0.71116,0.9193399999999999,1.3695
0.2125,6.0,323.7154521460127,153.854401221299,112.53411008316571,153.85440122129904,519.4280380446627,160.75263459920743,112.5341100831657,160.7526345992074,1045.045713728996,485.103176646483,303.7724111223869,333.8504414137741,C0001763_SEG_UNCOMP,0.17759859891046237,0.73011,0.9781299999999999,1.29176
0.3566,1.0,905.1627451879791,334.94840011864375,398.2484719159123,334.9484001186438,1367.2159465307343,467.471033422484,398.24847191591243,467.47103342248397,2612.5845847881333,1258.1569869259602,946.1577854640594,703.8739888352254,C0001768_SEG_UNCOMP,0.070429317458584,0.72365,0.91117,1.36517
0.38,2.0,916.4171141280868,379.13467009353906,377.54401459387657,379.13467009353917,1471.601717667187,542.2466777727268,377.54401459387657,542.2466777727268,3162.8314760643375,1505.8664364374906,984.9746275316081,771.6005422968216,C0001768_SEG_UNCOMP,0.08424601738732043,0.6648,0.8988,1.43639
0.3136,3.0,734.4718325422859,309.8086865940444,325.5922416171297,309.8086865940444,1142.2860015602623,416.9362303668273,325.5922416171297,416.9362303668273,2126.48929947751,1041.7601269076872,777.9040182253074,600.6874932521794,C0001768_SEG_UNCOMP,0.0644485653117166,0.7106,0.9179299999999999,1.37147
0.2492,4.0,397.2865361175498,166.3345759434443,179.5550871617602,166.33457594344432,662.3493114528013,216.79560481756815,179.55508716176024,216.79560481756815,1739.7476138911304,588.4080852674629,469.7787559391504,328.39674838524707,C0001768_SEG_UNCOMP,0.11966840418609541,0.71017,0.8227700000000001,1.46706
0.28300000000000003,5.0,542.1576368822261,236.0624067807817,236.6136746303402,236.06240678078174,1118.0473745244894,351.66891959753025,236.61367463034023,351.66891959753025,2022.8120780860945,994.0167786473245,624.2200070344351,468.0371693850465,C0001768_SEG_UNCOMP,0.2378043431956984,0.66318,0.92209,1.4147299999999998
0.1782,6.0,300.5172247719688,98.51934784271103,106.37407636497734,98.51934784271104,386.2947615377861,146.96432045620554,106.37407636497736,146.96432045620554,1154.9491906494554,407.1372450489915,313.4666458738632,196.3648981741388,C0001768_SEG_UNCOMP,0.2736870922782107,0.73253,0.82321,1.44426
0.2673,1.0,399.16346459377246,117.56527808939393,143.72074616937758,117.56527808939394,531.7893693376833,203.9829722271126,143.72074616937758,203.98297222711264,1600.944457573327,609.0503268898337,410.80907763951365,264.83765750891325,C0001776_SEG_UNCOMP,0.07855494027313335,0.67833,0.84305,1.47862
0.2868,2.0,587.4120203859627,177.7159646013268,203.4120687002622,177.71596460132676,516.9638650751548,210.14144221449902,203.4120687002622,210.14144221449905,1663.248272704532,612.7911574069533,588.4064425364096,396.29549954044717,C0001776_SEG_UNCOMP,0.1261120031426309,0.78122,0.79769,1.42109
0.3051,3.0,596.9383492053477,221.64256029281555,250.43661177119094,221.64256029281552,834.1512592993901,275.964240146477,250.43661177119097,275.96424014647704,2031.2495422349214,778.2506811934932,705.5844640369796,462.5303736027258,C0001776_SEG_UNCOMP,0.11356306707554033,0.74043,0.81539,1.4441899999999999
0.2658,4.0,420.86424734242826,186.21034500971678,176.9166708757068,186.21034500971678,805.9267559900139,246.17109511912767,176.91667087570684,246.17109511912767,1763.0636835910325,698.6214445837397,449.6458062571928,382.1308093939903,C0001776_SEG_UNCOMP,0.1284914127157857,0.68676,0.88236,1.43089
0.2828,5.0,520.2080246470045,238.24003664945303,209.29410291955378,238.24003664945303,975.5465530461645,289.22286682128697,209.2941029195538,289.22286682128697,1916.7235580700515,815.5663143029811,591.0065425113518,481.6017506004103,C0001776_SEG_UNCOMP,0.10667851930178192,0.73965,0.90275,1.3576
0.2897,6.0,537.3971586741324,234.75600346221557,204.37379365862708,234.75600346221557,1109.6162373923592,324.42762971849385,204.37379365862702,324.42762971849385,1948.415856379728,920.493318960283,576.4661573449647,504.5232357224757,C0001776_SEG_UNCOMP,0.10448210108700709,0.70604,0.9431700000000001,1.3507799999999999
0.3402,1.0,1078.7110387311168,409.64391181543056,346.57644348838295,409.64391181543056,1570.242100126249,433.83657862223833,346.5764434883829,433.8365786222383,2190.2528767428894,1148.6312609650702,833.570063449634,830.9842964205685,C0001780_SEG_UNCOMP,0.20009094444551917,0.76775,0.98339,1.24886
0.4263,2.0,1691.8614848127513,598.8618252634238,561.6808384318925,598.8618252634238,2406.561250980753,678.5589806244941,561.6808384318927,678.5589806244941,3178.4847409679696,1700.4223900154889,1347.615599946155,1266.2046292594714,C0001780_SEG_UNCOMP,0.23259615394813116,0.77794,0.9570000000000001,1.26506
0.2587,3.0,878.0064378080147,274.8312423276868,214.06788766843894,274.8312423276869,1055.5977531921696,282.5416736808452,214.06788766843894,282.5416736808451,1280.133664853726,728.3254717598379,538.4233956533975,639.4121331649857,C0001780_SEG_UNCOMP,0.2329001309960993,0.8170000000000001,1.00715,1.17585
0.2819,4.0,581.7100211531231,256.5377331325976,248.0573504044467,256.5377331325976,875.6327661764172,291.75379194096087,248.05735040444674,291.75379194096087,2049.7486299532707,825.9851998501792,671.9877594408367,511.71928068408573,C0001780_SEG_UNCOMP,0.06859934607581533,0.72151,0.8639399999999999,1.41455
0.2338,5.0,301.0232862405075,159.35200133689696,138.79222428459093,159.35200133689696,776.3495425081228,250.13772039046688,138.79222428459096,250.13772039046688,1335.7901365703665,722.0529934682564,350.2429356000641,314.37462273511125,C0001780_SEG_UNCOMP,0.12707229766940195,0.63994,1.02616,1.3339
0.3218,6.0,676.3483563206729,343.3136143142464,306.83512545773846,343.31361431424637,1466.0073941645012,465.78892081541323,306.8351254577385,465.78892081541323,2292.5899535272038,1270.6770616903684,683.5753968999035,637.6798882090887,C0001780_SEG_UNCOMP,0.11002757466376654,0.65674,1.0040799999999999,1.33918
0.2242,1.0,306.7406616192105,117.88564361895072,113.67276427195928,117.88564361895074,728.4363422452268,214.27495820232286,113.67276427195927,214.27495820232284,1331.5526588386404,626.9344021876512,317.36699002526365,292.64739508922975,C0001785_SEG_UNCOMP,0.32173891922035314,0.68499,1.00163,1.31338
0.2177,2.0,381.3663647388639,100.46140920823315,108.76214409737007,100.46140920823314,415.2772851853545,136.6342945720618,108.76214409737004,136.63429457206183,1278.9299833014184,399.2365832899463,303.0553048835494,242.1539456045486,C0001785_SEG_UNCOMP,0.2049064553541852,0.7703399999999999,0.84454,1.3851200000000001
0.1465,3.0,105.08235215897497,36.18742311506542,43.514642884968836,36.18742311506542,255.91235076463187,75.59000270574332,43.51464288496884,75.59000270574332,711.8733740343182,252.16150840185028,124.01053128170513,92.83047054974962,C0001785_SEG_UNCOMP,0.31823042721715233,0.67564,0.91017,1.4142
0.2822,4.0,464.700541752408,153.2125461743593,178.61680825491683,153.2125461743593,990.0367707718003,303.0301761525087,178.6168082549168,303.0301761525087,1973.542064592828,915.4479699543832,530.7410946403211,424.9926328745712,C0001785_SEG_UNCOMP,0.36206339701046136,0.65688,0.95565,1.38747
0.0739,5.0,33.29011553154576,9.876076449677504,12.386137727332322,9.876076449677505,73.9392023377421,24.284231260592183,12.38613772733232,24.284231260592183,171.69743671205242,75.37329636806254,42.08857966062696,29.977214694856176,C0001785_SEG_UNCOMP,0.3929868979333727,0.7429899999999999,0.9355600000000001,1.32145
0.1972,6.0,247.66592024201555,66.50680028742408,84.7192425771624,66.50680028742407,341.4047321713322,124.38271502833334,84.71924257716239,124.38271502833337,1148.696409559943,351.53744069719284,258.50823294814774,166.88473396669139,C0001785_SEG_UNCOMP,0.22401244228759556,0.743,0.8226100000000001,1.43439
0.0954,1.0,59.23591045416303,22.310293167847842,27.013541204423934,22.31029316784784,103.10034453825345,42.04883628702408,27.013541204423934,42.04883628702407,296.69392226768537,122.31871302566442,76.69471299423,56.28175251483488,C0001792_SEG_UNCOMP,0.28299447360135177,0.72622,0.93,1.34378
0.1344,2.0,101.23631722427795,50.97864421672333,48.57082008236005,50.97864421672334,227.82188788078054,77.18143319624056,48.570820082360044,77.18143319624056,626.3562225713299,258.34798740340716,144.71659173796792,121.53843947768569,C0001792_SEG_UNCOMP,0.30451868757238093,0.68124,0.9381,1.38066
0.1699,3.0,131.07692279451928,70.72783066562847,69.02323306404517,70.72783066562846,394.63968836642204,130.74818895234154,69.02323306404519,130.7481889523415,875.8969919678522,414.6973615297112,182.1258850045504,154.06708266157,C0001792_SEG_UNCOMP,0.2723649505870729,0.60887,1.0010700000000001,1.3900700000000001
0.1338,4.0,95.79490965172445,35.036634953125684,47.7372981464331,35.03663495312568,165.88168541740387,61.10206132187824,47.7372981464331,61.10206132187824,658.4202287766416,198.10239453061854,145.79890375570275,85.51855817096411,C0001792_SEG_UNCOMP,0.20461657548044598,0.7229399999999999,0.8359,1.44116
0.1177,5.0,74.99171776952305,31.622735869655983,36.455835502574914,31.62273586965598,134.83484984196826,53.18991865630402,36.455835502574914,53.18991865630402,399.62064048085597,167.3191940128719,88.42697976164887,74.02909970443663,C0001792_SEG_UNCOMP,0.3211024533132573,0.6552,1.0386,1.3062
0.1514,6.0,157.30163367147168,60.33559623735805,59.28580558339338,60.335596237358054,185.1599330220653,80.60419963249237,59.28580558339338,80.60419963249238,763.4969494125218,233.08968000101362,189.18872798622462,141.54511423627338,C0001792_SEG_UNCOMP,0.16959938410722258,0.74778,0.81121,1.4410100000000001
0.2772,1.0,566.0199672225177,193.23139902932928,204.40536045743713,193.23139902932925,674.9414235563174,215.12330758496503,204.40536045743713,215.12330758496498,1724.361955867758,655.085649517854,599.1342515307529,418.3882214219198,C0001799_SEG_UNCOMP,0.15991333074131492,0.7749699999999999,0.8508600000000001,1.3741700000000001
0.3198,2.0,738.1585984542677,270.1412481440479,299.8260465540247,270.1412481440479,1010.916443110041,329.46024478233545,299.82604655402474,329.4602447823355,2020.0801544803323,904.3921559564529,768.1899639358226,568.9392122977647,C0001799_SEG_UNCOMP,0.09532767407588329,0.77193,0.89256,1.33552
0.2594,3.0,646.9582435073783,173.2092433062513,159.52896141642054,173.20924330625124,707.3559834804918,214.94786819087616,159.52896141642054,214.94786819087616,1286.3131217588784,621.139717263417,441.4383509246271,394.06274302550287,C0001799_SEG_UNCOMP,0.24321872928612515,0.8362,0.91469,1.24911
0.2535,4.0,507.1711356365355,216.8763777106053,212.28020346164567,216.8763777106053,795.6699137162424,301.75696358424455,212.28020346164567,301.75696358424455,1824.219784368911,788.1338641620259,553.9146385321578,357.94463428762805,C0001799_SEG_UNCOMP,0.13693460411850328,0.67561,0.8519399999999999,1.47245
0.23600000000000002,5.0,365.5989736899295,172.67338902872422,162.22031120401417,172.67338902872424,676.2663166777821,255.24280196334828,162.2203112040142,255.24280196334826,1572.634034086899,713.5077323902403,415.199173202759,297.0703850326221,C0001799_SEG_UNCOMP,0.09828569241347858,0.63769,0.9024,1.45991
0.2092,6.0,144.52097758380353,76.02770173401281,77.96265270017062,76.02770173401281,586.4001410823427,189.7336076340873,77.96265270017062,189.73360763408732,939.1175322573812,567.1715825371722,211.3433940628944,176.8284601933311,C0001799_SEG_UNCOMP,0.1643948537424657,0.60306,1.06689,1.33004
0.2808,1.0,499.54099031236507,183.55190607112183,189.56315011306418,183.55190607112183,843.2370558813925,280.97259071994296,189.5631501130642,280.97259071994296,1392.9195945922854,802.3326912576064,497.6964197607795,388.89256534888824,C0001803_SEG_UNCOMP,0.11780494254885396,0.71536,0.9818899999999999,1.30274
0.3007,2.0,812.20160494483,297.4718454353468,300.95429407271297,297.47184543534684,855.6405198205939,302.82297380438564,300.95429407271297,302.82297380438564,1937.745753852442,782.3291822659105,802.5299278862003,577.3562263409652,C0001803_SEG_UNCOMP,0.05943232522928379,0.82316,0.84425,1.33259
